SECTION ID,HIGHWAY,SECTION,SECTION LENGTH,SECTION DESCRIPTION,Date,DESCRIPTION,GROUP,TYPE,COUNTY,PTRUCKS,ADT,AADT,DIRECTION,85PCT,PRIORITY_POINTS
103040,103,40,10.2,EXIT 5 (RTE 213) (TANTALLON) TO EXIT 5A (INGRAMPORT INTER/C),04/23/2020,1 KM EAST OF INGRAMPORT INTER/C (EB) (LOOPS),C,TC,HFX,,"3,168","3,630",E,,
103040,103,40,10.2,EXIT 5 (RTE 213) (TANTALLON) TO EXIT 5A (INGRAMPORT INTER/C),04/23/2020,1 KM EAST OF INGRAMPORT INTER/C (WB) (LOOPS),C,TC,HFX,,"3,184","3,650",W,,
103040,103,40,10.2,EXIT 5 (RTE 213) (TANTALLON) TO EXIT 5A (INGRAMPORT INTER/C),10-08-2019,1 KM EAST OF INGRAMPORT INTER/C (EB) (LOOPS),C,TC,HFX,,"6,995","5,920",E,,
103040,103,40,10.2,EXIT 5 (RTE 213) (TANTALLON) TO EXIT 5A (INGRAMPORT INTER/C),10-08-2019,1 KM EAST OF INGRAMPORT INTER/C (WB) (LOOPS),C,TC,HFX,,"6,973","5,900",W,,
103040,103,40,10.2,EXIT 5 (RTE 213) (TANTALLON) TO EXIT 5A (INGRAMPORT INTER/C),10/31/2018,1 KM EAST OF INGRAMPORT INTER/C (EB) (LOOPS),C,TC,HFX,,"5,633","5,740",E,,
103040,103,40,10.2,EXIT 5 (RTE 213) (TANTALLON) TO EXIT 5A (INGRAMPORT INTER/C),10/31/2018,1 KM EAST OF INGRAMPORT INTER/C (WB) (LOOPS),C,TC,HFX,,"5,581","5,680",W,,
103040,103,40,10.2,EXIT 5 (RTE 213) (TANTALLON) TO EXIT 5A (INGRAMPORT INTER/C),11-06-2017,1 KM EAST OF INGRAMPORT INTER/C (EB) (LOOPS),C,TC,HFX,,"5,540","5,940",E,,
103040,103,40,10.2,EXIT 5 (RTE 213) (TANTALLON) TO EXIT 5A (INGRAMPORT INTER/C),11-06-2017,1 KM EAST OF INGRAMPORT INTER/C (WB) (LOOPS),C,TC,HFX,,"5,759","6,180",W,,
103040,103,40,10.2,EXIT 5 (RTE 213) (TANTALLON) TO EXIT 5A (INGRAMPORT INTER/C),10/19/2017,3 KM WEST OF RTE 213,C,TC,HFX,,"13,353","12,000",,,
103040,103,40,10.2,EXIT 5 (RTE 213) (TANTALLON) TO EXIT 5A (INGRAMPORT INTER/C),08/18/2016,3 KM WEST OF RTE 213,C,TC,HFX,,"16,522","12,500",,,
103040,103,40,10.2,EXIT 5 (RTE 213) (TANTALLON) TO EXIT 5A (INGRAMPORT INTER/C),11/18/2014,3 KM WEST OF RTE 213,C,TC,HFX,,"9,981","10,500",,,
103040,103,40,10.2,EXIT 5 (RTE 213) (TANTALLON) TO EXIT 5A (INGRAMPORT INTER/C),11-07-2013,3 KM WEST OF RTE 213,C,TC,HFX,,"9,835","10,440",,,
103040,103,40,10.2,EXIT 5 (RTE 213) (TANTALLON) TO EXIT 5A (INGRAMPORT INTER/C),11-07-2011,3 KM WEST OF RTE 213,C,TC,HFX,,"10,273","11,270",,,
103040,103,40,10.2,EXIT 5 (RTE 213) (TANTALLON) TO EXIT 5A (INGRAMPORT INTER/C),10/21/2009,3 KM WEST OF RTE 213,C,TC,HFX,,"10,336","9,760",,,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),01-01-2020,PERMANENT COUNTER (HUBBARDS),C,VC,HFX,8,,"8,545",,112,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),01-01-2019,PERMANENT COUNTER (HUBBARDS),C,VC,HFX,7,,"11,710",,112,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),01-01-2018,PERMANENT COUNTER (HUBBARDS),C,VC,HFX,7,0,"11,600",,112,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),05-03-2017,EXIT 5A WESTBOUND EXIT RAMP,C,TC,HFX,,493,520,W,,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),05-03-2017,EXIT 5A EASTBOUND EXIT RAMP,C,TC,HFX,,128,130,E,,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),05-03-2017,EXIT 5A EASTBOUND ACCESS RAMP,C,TC,HFX,,560,590,E,,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),05-03-2017,EXIT 5A WESTBOUND ACCESS RAMP,C,TC,HFX,,133,140,W,,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),01-01-2017,PERMANENT COUNTER (HUBBARDS),C,VC,HFX,7,0,"11,200",,111,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),01-01-2016,PERMANENT COUNTER (HUBBARDS),C,VC,HFX,7,,"10,970",,111,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),01-01-2015,PERMANENT COUNTER (HUBBARDS),C,VC,HFX,7,,"10,200",,111,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),01-01-2014,PERMANENT COUNTER (HUBBARDS),C,VC,HFX,7,,"10,550",,111,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),01-01-2013,PERMANENT COUNTER (HUBBARDS),C,VC,HFX,8,,"10,550",,,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),01-01-2012,PERMANENT COUNTER (HUBBARDS),C,VC,HFX,7,,"9,820",,,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),01-01-2011,PERMANENT COUNTER (HUBBARDS),C,VC,HFX,7,,"9,820",,,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),01-01-2010,PERMANENT COUNTER (HUBBARDS),C,VC,HFX,7,,"9,820",,,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),01-01-2009,PERMANENT COUNTER (HUBBARDS),C,VC,HFX,7,,"9,540",,,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),01-01-2008,PERMANENT COUNTER (HUBBARDS),C,VC,HFX,9,"7,123","9,830",,,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),01-01-2007,PERMANENT COUNTER (HUBBARDS),C,VC,HFX,8,"7,123","9,830",,,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),01-01-2006,PERMANENT COUNTER (HUBBARDS),C,VC,HFX,8,"6,888","9,640",,,
103045,103,45,10.93,EXIT 5A (INGRAMPORT INTER/C) TO EXIT 6 (HUBBARDS INTER/C),02/20/2005,PERMANENT COUNTER (HUBBARDS),C,VC,HFX,8,"6,888","9,640",,,
103050,103,50,9.28,EXIT 6 (HUBBARDS INTER/C) TO EXIT 7 (EAST RIVER INTER/C),10/24/2022,EXIT 7 CONNECTOR RD TO TK 3,C,TC,LUN,,"2,564","2,700",,,
103050,103,50,9.28,EXIT 6 (HUBBARDS INTER/C) TO EXIT 7 (EAST RIVER INTER/C),10/24/2022,EXIT 7 EASTBOUND ON RAMP,C,TC,LUN,,882,930,E,,
103050,103,50,9.28,EXIT 6 (HUBBARDS INTER/C) TO EXIT 7 (EAST RIVER INTER/C),05-03-2018,2.5 KM WEST OF EXIT 6 (EB) (LOOPS),C,TC,LUN,,"5,058","5,370",E,,
103050,103,50,9.28,EXIT 6 (HUBBARDS INTER/C) TO EXIT 7 (EAST RIVER INTER/C),05-03-2018,2.5 KM WEST OF EXIT 6 (WB) (LOOPS),C,TC,LUN,,"5,108","5,420",W,,
103050,103,50,9.28,EXIT 6 (HUBBARDS INTER/C) TO EXIT 7 (EAST RIVER INTER/C),11/17/2015,2.5 KM WEST OF EXIT 6 (EB) (LOOPS),C,TC,LUN,,"4,167","4,330",E,,
103050,103,50,9.28,EXIT 6 (HUBBARDS INTER/C) TO EXIT 7 (EAST RIVER INTER/C),11/17/2015,2.5 KM WEST OF EXIT 6 (WB) (LOOPS),C,TC,LUN,,"4,126","4,228",W,,
103050,103,50,9.28,EXIT 6 (HUBBARDS INTER/C) TO EXIT 7 (EAST RIVER INTER/C),09/23/2009,2.5 KM WEST OF EXIT 6 (EB) (LOOPS),C,TC,LUN,,"4,668","4,270",E,,
103050,103,50,9.28,EXIT 6 (HUBBARDS INTER/C) TO EXIT 7 (EAST RIVER INTER/C),09/23/2009,2.5 KM WEST OF EXIT 6 (WB) (LOOPS),C,TC,LUN,,"4,651","4,250",W,,
103050,103,50,9.28,EXIT 6 (HUBBARDS INTER/C) TO EXIT 7 (EAST RIVER INTER/C),06-07-2006,2.5 KM WEST OF EXIT 6 (EB) (LOOPS),C,VC,LUN,,"3,565","3,350",E,,
103050,103,50,9.28,EXIT 6 (HUBBARDS INTER/C) TO EXIT 7 (EAST RIVER INTER/C),06-07-2006,2.5 KM WEST OF EXIT 6 (WB) (LOOPS),C,VC,LUN,,"3,569","3,360",W,,
103060,103,60,7.14,EXIT 7 (EAST RIVER INTER/C) TO EXIT 8 (TK 14)(CHESTER),10/24/2022,EXIT 7 WESTBOUND EXIT RAMP,C,TC,LUN,,877,920,W,,
103060,103,60,7.14,EXIT 7 (EAST RIVER INTER/C) TO EXIT 8 (TK 14)(CHESTER),10/24/2022,EXIT 7 WESTBOUND ON RAMP,C,TC,LUN,,396,420,W,,
103060,103,60,7.14,EXIT 7 (EAST RIVER INTER/C) TO EXIT 8 (TK 14)(CHESTER),10/24/2022,EXIT 7 EASTBOUND EXIT RAMP,C,TC,LUN,,407,430,E,,
103060,103,60,7.14,EXIT 7 (EAST RIVER INTER/C) TO EXIT 8 (TK 14)(CHESTER),06-02-2021,2.35 KM WEST OF EXIT 7 (WB) (LOOPS),C,TC,LUN,,"4,835","4,530",W,,
103060,103,60,7.14,EXIT 7 (EAST RIVER INTER/C) TO EXIT 8 (TK 14)(CHESTER),06-02-2021,2.35 KM WEST OF EXIT 7 (EB) (LOOPS),C,TC,LUN,,"4,704","4,410",E,,
103060,103,60,7.14,EXIT 7 (EAST RIVER INTER/C) TO EXIT 8 (TK 14)(CHESTER),05-03-2018,2.35 KM WEST OF EXIT 7 (WB) (LOOPS),C,TC,LUN,,"4,815","5,110",W,,
103060,103,60,7.14,EXIT 7 (EAST RIVER INTER/C) TO EXIT 8 (TK 14)(CHESTER),05-03-2018,2.35 KM WEST OF EXIT 7 (EB) (LOOPS),C,TC,LUN,,"4,646","4,930",E,,
103060,103,60,7.14,EXIT 7 (EAST RIVER INTER/C) TO EXIT 8 (TK 14)(CHESTER),11/17/2015,2.35 KM WEST OF EXIT 7 (EB) (LOOPS),C,TC,LUN,,"3,298","3,420",E,,
103060,103,60,7.14,EXIT 7 (EAST RIVER INTER/C) TO EXIT 8 (TK 14)(CHESTER),09/23/2009,2.35 KM WEST OF EXIT 7 (WB) (LOOPS),C,TC,LUN,,"4,280","3,910",W,,
103060,103,60,7.14,EXIT 7 (EAST RIVER INTER/C) TO EXIT 8 (TK 14)(CHESTER),09/23/2009,2.35 KM WEST OF EXIT 7 (EB) (LOOPS),C,TC,LUN,,"4,284","3,920",E,,
103060,103,60,7.14,EXIT 7 (EAST RIVER INTER/C) TO EXIT 8 (TK 14)(CHESTER),05/31/2006,2.35 KM WEST OF EXIT 7 (EB) (LOOPS),C,TC,LUN,,"3,627","3,450",E,,
103060,103,60,7.14,EXIT 7 (EAST RIVER INTER/C) TO EXIT 8 (TK 14)(CHESTER),05/31/2006,2.35 KM WEST OF EXIT 7 (WB) (LOOPS),C,TC,LUN,,"3,619","3,440",W,,
103070,103,70,1.84,EXIT 8 (TK 14)(CHESTER) TO START OF DIVIDED HIGHWAY,10/22/2018,(EASTBOUND) (LOOPS) (SAME AS SECTION 075),B,TC,LUN,,"5,792","5,840",E,,
103070,103,70,1.84,EXIT 8 (TK 14)(CHESTER) TO START OF DIVIDED HIGHWAY,10/22/2018,(WESTBOUND) (LOOPS) (SAME AS SECTION 075),B,TC,LUN,,"5,486","5,230",W,,
103070,103,70,1.84,EXIT 8 (TK 14)(CHESTER) TO START OF DIVIDED HIGHWAY,11/26/2015,(WESTBOUND) (LOOPS) (SAME AS SECTION 075),B,TC,LUN,,"4,911","5,120",W,,
103070,103,70,1.84,EXIT 8 (TK 14)(CHESTER) TO START OF DIVIDED HIGHWAY,11/17/2015,(EASTBOUND) (LOOPS) (SAME AS SECTION 075),B,TC,LUN,,"4,501","4,610",E,,
103070,103,70,1.84,EXIT 8 (TK 14)(CHESTER) TO START OF DIVIDED HIGHWAY,08/15/2012,(EASTBOUND) (LOOPS) (SAME AS SECTION 075),B,TC,LUN,,"6,126","4,890",E,,
103070,103,70,1.84,EXIT 8 (TK 14)(CHESTER) TO START OF DIVIDED HIGHWAY,09/23/2009,(WESTBOUND) (LOOPS) (SAME AS SECTION 075),B,TC,LUN,,"4,871","4,490",W,,
103070,103,70,1.84,EXIT 8 (TK 14)(CHESTER) TO START OF DIVIDED HIGHWAY,09/23/2009,(EASTBOUND) (LOOPS) (SAME AS SECTION 075),B,TC,LUN,,"4,237","3,910",E,,
103070,103,70,1.84,EXIT 8 (TK 14)(CHESTER) TO START OF DIVIDED HIGHWAY,05/30/2006,HALFWAY BETWEEN,B,TC,LUN,,"8,208","7,551",,,
103075,103,75,2.28,START OF DIVIDED HIGHWAY TO EXIT 9 (TK 12)(CHESTER BASIN),11-09-2021,2.4 KM WEST OF EXIT 8 (WB) (LOOPS),B,TC,LUN,,"5,378","5,580",W,,
103075,103,75,2.28,START OF DIVIDED HIGHWAY TO EXIT 9 (TK 12)(CHESTER BASIN),10/22/2018,2.4 KM WEST OF EXIT 8 (WB) (LOOPS),B,TC,LUN,,"5,486","5,230",W,,
103075,103,75,2.28,START OF DIVIDED HIGHWAY TO EXIT 9 (TK 12)(CHESTER BASIN),05-03-2018,1.4 KM EAST OF EXIT 9 (EB) (LOOPS),B,TC,LUN,,"5,792","5,840",E,,
103075,103,75,2.28,START OF DIVIDED HIGHWAY TO EXIT 9 (TK 12)(CHESTER BASIN),11/26/2015,2.4 KM WEST OF EXIT 8 (WB) (LOOPS),B,TC,LUN,,"4,911","5,120",W,,
103075,103,75,2.28,START OF DIVIDED HIGHWAY TO EXIT 9 (TK 12)(CHESTER BASIN),11/17/2015,1.4 KM EAST OF EXIT 9 (EB) (LOOPS),B,TC,LUN,,"4,501","4,610",E,,
103075,103,75,2.28,START OF DIVIDED HIGHWAY TO EXIT 9 (TK 12)(CHESTER BASIN),08/15/2012,1.4 KM EAST OF EXIT 9 (EB) (LOOPS),B,TC,LUN,,"6,126","4,890",E,,
103075,103,75,2.28,START OF DIVIDED HIGHWAY TO EXIT 9 (TK 12)(CHESTER BASIN),09/23/2009,1.4 KM EAST OF EXIT 9 (EB) (LOOPS),B,TC,LUN,,"4,237","3,910",E,,
103075,103,75,2.28,START OF DIVIDED HIGHWAY TO EXIT 9 (TK 12)(CHESTER BASIN),09/23/2009,2.4 KM WEST OF EXIT 8 (WB) (LOOPS),B,TC,LUN,,"4,871","4,490",W,,
103075,103,75,2.28,START OF DIVIDED HIGHWAY TO EXIT 9 (TK 12)(CHESTER BASIN),05/31/2006,2.4 KM WEST OF EXIT 8 (WB) (LOOPS),B,TC,LUN,,"4,232","3,890",W,,
103075,103,75,2.28,START OF DIVIDED HIGHWAY TO EXIT 9 (TK 12)(CHESTER BASIN),05/31/2006,1.4 KM EAST OF EXIT 9 (EB) (LOOPS),B,TC,LUN,,"4,167","3,830",E,,
103080,103,80,1.13,EXIT 9 (TK 12)(CHESTER BASIN) TO END OF DIVIDED HIGHWAY,05/24/2018,(EASTBOUND) (LOOPS) (SAME AS SECTION 085),B,TC,LUN,,"5,449","5,260",E,,
103080,103,80,1.13,EXIT 9 (TK 12)(CHESTER BASIN) TO END OF DIVIDED HIGHWAY,05/24/2018,(WESTBOUND) (LOOPS) (SAME AS SECTION 085),B,TC,LUN,,"5,411","5,220",W,,
103080,103,80,1.13,EXIT 9 (TK 12)(CHESTER BASIN) TO END OF DIVIDED HIGHWAY,11/17/2015,(WESTBOUND) (LOOPS) (SAME AS SECTION 085),B,TC,LUN,,"4,268","4,370",W,,
103080,103,80,1.13,EXIT 9 (TK 12)(CHESTER BASIN) TO END OF DIVIDED HIGHWAY,11/17/2015,(EASTBOUND) (LOOPS) (SAME AS SECTION 085),B,TC,LUN,,"4,178","4,280",E,,
103080,103,80,1.13,EXIT 9 (TK 12)(CHESTER BASIN) TO END OF DIVIDED HIGHWAY,08/15/2012,(EASTBOUND) (LOOPS) (SAME AS SECTION 085),B,TC,LUN,,"5,767","4,600",E,,
103080,103,80,1.13,EXIT 9 (TK 12)(CHESTER BASIN) TO END OF DIVIDED HIGHWAY,08/15/2012,(WESTBOUND) (LOOPS) (SAME AS SECTION 085),B,TC,LUN,,"5,694","4,540",W,,
103080,103,80,1.13,EXIT 9 (TK 12)(CHESTER BASIN) TO END OF DIVIDED HIGHWAY,09/23/2009,(EASTBOUND) (LOOPS) (SAME AS SECTION 085),B,TC,LUN,,"4,669","4,310",E,,
103080,103,80,1.13,EXIT 9 (TK 12)(CHESTER BASIN) TO END OF DIVIDED HIGHWAY,09/23/2009,(WESTBOUND) (LOOPS) (SAME AS SECTION 085),B,TC,LUN,,"4,298","3,960",W,,
103080,103,80,1.13,EXIT 9 (TK 12)(CHESTER BASIN) TO END OF DIVIDED HIGHWAY,05/31/2006,HALFWAY BETWEEN (EB),B,TC,LUN,,"3,938","3,620",E,,
103080,103,80,1.13,EXIT 9 (TK 12)(CHESTER BASIN) TO END OF DIVIDED HIGHWAY,05/31/2006,HALFWAY BETWEEN (WB),B,TC,LUN,,"3,969","3,650",W,,
103085,103,85,12.62,END OF DIVIDED HIGHWAY TO EXIT 10 (OAKLAND LAKE),11-09-2021,9.8 KM WEST OF EXIT 9 (WB) (LOOPS),B,TC,LUN,,"4,871","5,060",W,,
103085,103,85,12.62,END OF DIVIDED HIGHWAY TO EXIT 10 (OAKLAND LAKE),11-09-2021,9.8 KM WEST OF EXIT 9 (EB) (LOOPS),B,TC,LUN,,"5,056","5,250",E,,
103085,103,85,12.62,END OF DIVIDED HIGHWAY TO EXIT 10 (OAKLAND LAKE),05/24/2018,9.8 KM WEST OF EXIT 9 (EB) (LOOPS),B,TC,LUN,,"5,449","5,260",E,,
103085,103,85,12.62,END OF DIVIDED HIGHWAY TO EXIT 10 (OAKLAND LAKE),05/24/2018,9.8 KM WEST OF EXIT 9 (WB) (LOOPS),B,TC,LUN,,"5,411","5,220",W,,
103085,103,85,12.62,END OF DIVIDED HIGHWAY TO EXIT 10 (OAKLAND LAKE),11/17/2015,9.8 KM WEST OF EXIT 9 (EB) (LOOPS),B,TC,LUN,,"4,178","4,280",E,,
103085,103,85,12.62,END OF DIVIDED HIGHWAY TO EXIT 10 (OAKLAND LAKE),11/17/2015,9.8 KM WEST OF EXIT 9 (WB) (LOOPS),B,TC,LUN,,"4,268","4,370",W,,
103085,103,85,12.62,END OF DIVIDED HIGHWAY TO EXIT 10 (OAKLAND LAKE),08/15/2012,9.8 KM WEST OF EXIT 9 (EB) (LOOPS),B,TC,LUN,,"5,767","4,600",E,,
103085,103,85,12.62,END OF DIVIDED HIGHWAY TO EXIT 10 (OAKLAND LAKE),08/15/2012,9.8 KM WEST OF EXIT 9 (WB) (LOOPS),B,TC,LUN,,"5,694","4,540",W,,
103085,103,85,12.62,END OF DIVIDED HIGHWAY TO EXIT 10 (OAKLAND LAKE),09/23/2009,9.8 KM WEST OF EXIT 9 (EB) (LOOPS),B,TC,LUN,,"4,669","4,310",E,,
103085,103,85,12.62,END OF DIVIDED HIGHWAY TO EXIT 10 (OAKLAND LAKE),09/23/2009,9.8 KM WEST OF EXIT 9 (WB) (LOOPS),B,TC,LUN,,"4,298","3,960",W,,
103085,103,85,12.62,END OF DIVIDED HIGHWAY TO EXIT 10 (OAKLAND LAKE),05/31/2006,9.8 KM WEST OF EXIT 9 (LOOPS),B,TC,LUN,,"7,906","7,270",,,
103090,103,90,4.89,EXIT 10 (OAKLAND LAKE) TO EXIT 11 (RTE 324)(BLOCKHOUSE),11-09-2021,2.8 KM WEST OF EXIT 10 (WB) (LOOPS),C,TC,LUN,,"4,679","5,160",W,,
103090,103,90,4.89,EXIT 10 (OAKLAND LAKE) TO EXIT 11 (RTE 324)(BLOCKHOUSE),11-09-2021,2.8 KM WEST OF EXIT 10 (EB) (LOOPS),C,TC,LUN,,"4,723","5,210",E,,
103090,103,90,4.89,EXIT 10 (OAKLAND LAKE) TO EXIT 11 (RTE 324)(BLOCKHOUSE),05-03-2018,2.8 KM WEST OF EXIT 10 (EB) (LOOPS),C,TC,LUN,,"4,749","5,040",E,,
103090,103,90,4.89,EXIT 10 (OAKLAND LAKE) TO EXIT 11 (RTE 324)(BLOCKHOUSE),05-03-2018,2.8 KM WEST OF EXIT 10 (WB) (LOOPS),C,TC,LUN,,"5,020","5,330",W,,
103090,103,90,4.89,EXIT 10 (OAKLAND LAKE) TO EXIT 11 (RTE 324)(BLOCKHOUSE),11/17/2015,2.8 KM WEST OF EXIT 10 (WB) (LOOPS),C,TC,LUN,,"4,153","4,310",W,,
103090,103,90,4.89,EXIT 10 (OAKLAND LAKE) TO EXIT 11 (RTE 324)(BLOCKHOUSE),09/22/2009,2.8 KM WEST OF EXIT 10 (EB) (LOOPS),C,TC,LUN,,"4,398","4,020",E,,
103090,103,90,4.89,EXIT 10 (OAKLAND LAKE) TO EXIT 11 (RTE 324)(BLOCKHOUSE),09/22/2009,2.8 KM WEST OF EXIT 10 (WB) (LOOPS),C,TC,LUN,,"4,347","3,970",W,,
103090,103,90,4.89,EXIT 10 (OAKLAND LAKE) TO EXIT 11 (RTE 324)(BLOCKHOUSE),06-07-2006,2.8 KM WEST OF EXIT 10 (WB) (LOOPS),C,TC,LUN,,"3,493","3,280",W,,
103090,103,90,4.89,EXIT 10 (OAKLAND LAKE) TO EXIT 11 (RTE 324)(BLOCKHOUSE),06-07-2006,2.8 KM WEST OF EXIT 10 (EB) (LOOPS),C,TC,LUN,,"3,625","3,410",E,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),11-09-2021,2.5 KM WEST OF EXIT 11 (WB) (LOOPS),C,TC,LUN,,"4,797","5,290",W,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),11-09-2021,2.5 KM WEST OF EXIT 11 (EB) (LOOPS),C,TC,LUN,,"4,808","5,300",E,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),12-05-2018,2.5 KM WEST OF EXIT 11 (WB) (LOOPS),C,TC,LUN,,"4,662","5,380",W,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),12-05-2018,2.5 KM WEST OF EXIT 11 (EB) (LOOPS),C,TC,LUN,,"4,586","5,300",E,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),09-11-2018,2.5 KM WEST OF EXIT 11 (EB) (LOOPS),C,TC,LUN,,"5,330","4,630",E,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),09-11-2018,2.5 KM WEST OF EXIT 11 (WB) (LOOPS),C,TC,LUN,,"5,409","4,960",W,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),07/23/2018,2.5 KM WEST OF EXIT 11 (WB) (LOOPS),C,TC,LUN,,"6,181","4,610",W,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),07/23/2018,2.5 KM WEST OF EXIT 11 (EB) (LOOPS),C,TC,LUN,,"6,124","4,570",E,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),05-03-2018,2.5 KM WEST OF EXIT 11 (WB) (LOOPS),C,TC,LUN,,"4,920","5,220",W,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),05-03-2018,2.5 KM WEST OF EXIT 11 (EB) (LOOPS),C,TC,LUN,,"4,847","5,140",E,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),11/17/2015,2.5 KM WEST OF EXIT 11 (EB) (LOOPS),C,TC,LUN,,"4,332","4,500",E,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),11/17/2015,2.5 KM WEST OF EXIT 11 (WB) (LOOPS),C,TC,LUN,,"4,377","4,540",W,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),09/22/2009,2.5 KM WEST OF EXIT 11 (EB) (LOOPS),C,TC,LUN,,"4,442","4,060",E,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),09/22/2009,2.5 KM WEST OF EXIT 11 (WB) (LOOPS),C,TC,LUN,,"4,438","4,060",W,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),06-07-2006,2.5 KM WEST OF EXIT 11 (EB) (LOOPS),C,TC,LUN,,"3,555","3,340",E,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),06-07-2006,2.5 KM WEST OF EXIT 11 (WB) (LOOPS),C,TC,LUN,,"3,636","3,420",W,,
103100,103,100,11.66,EXIT 11 (RTE 324)(BLOCKHOUSE) TO EXIT 12 (TK 10)(BRIDGEWATER),04/21/2006,HWY 103 EAST RAMP AT TK 10,,SA,LUN,,,,,,69
103110,103,110,3.23,EXIT 12 (TK 10)(BRIDGEWATER) TO EXIT 13 (RTE 325)(BRIDGEWATER),06/15/2021,0.75 KM WEST OF TK 10 INTER/C,B,TC,LUN,,"11,339","10,200",,,
103110,103,110,3.23,EXIT 12 (TK 10)(BRIDGEWATER) TO EXIT 13 (RTE 325)(BRIDGEWATER),09/24/2018,0.75 KM WEST OF TK 10 INTER/C,B,TC,LUN,,"10,122","9,180",,,
103110,103,110,3.23,EXIT 12 (TK 10)(BRIDGEWATER) TO EXIT 13 (RTE 325)(BRIDGEWATER),09-08-2015,0.75 KM WEST OF TK 10 INTER/C,B,TC,LUN,,"9,499","8,730",,,
